IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,Agent,Company,DaysInWaitingList,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Corporate,Direct,TA/TO,Deposit,RoomTypeDifference,Contract,Group,Transient,Transient-Party
0,1,2016,August,35,27,2,4,2,0,0,1,0,0,0,0,1,0,0,169.0,0,1,0,0,1,0,0,0,0,1,0
1,259,2015,September,38,17,0,3,2,0,0,1,0,1,0,0,0,1,0,40.05,0,0,1,0,0,1,0,0,0,1,0
0,148,2017,July,27,6,1,3,2,2,0,1,0,0,0,0,1,0,0,159.0,0,1,0,0,1,0,0,0,0,1,0
0,21,2016,May,20,9,1,0,1,0,0,1,0,0,0,1,0,1,0,42.0,0,0,1,0,0,0,1,0,0,1,0
0,169,2016,March,14,31,1,3,2,0,0,1,0,0,0,2,0,1,0,67.5,0,0,0,1,0,1,1,0,0,0,1
0,287,2016,September,37,5,2,5,2,0,0,1,0,0,0,0,1,0,0,67.0,0,0,0,0,1,1,0,0,0,0,1
1,138,2016,April,18,25,1,2,2,0,0,1,0,0,0,0,0,0,0,65.0,0,0,0,0,1,1,0,0,0,1,0
0,79,2015,July,31,29,2,5,2,0,0,1,0,0,0,0,1,0,0,112.36,0,1,0,0,1,0,0,0,0,0,1
0,70,2015,September,39,23,2,5,2,0,0,1,0,0,0,0,1,0,0,82.57,0,1,0,0,1,0,0,0,0,1,0
0,0,2017,January,3,19,0,1,2,0,0,1,0,0,0,0,1,0,0,48.0,0,0,0,0,1,0,0,0,0,1,0
0,28,2015,November,45,5,2,4,2,0,0,1,0,0,0,1,1,0,0,111.5,1,2,0,0,1,0,0,0,0,1,0
0,1,2015,August,32,5,0,0,3,0,0,1,0,0,0,0,1,0,0,0.0,0,2,0,0,1,0,1,0,0,1,0
1,245,2016,December,51,15,0,2,2,0,0,1,0,0,0,0,1,0,0,37.8,0,0,0,0,1,0,0,0,0,1,0
1,183,2016,October,41,7,1,2,2,0,0,1,0,0,0,0,1,0,0,52.27,0,0,0,0,1,0,0,0,0,1,0
1,185,2016,April,17,18,1,1,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,0,0,0,0,0,1
0,48,2017,February,8,25,1,1,2,0,0,1,0,0,0,0,1,0,0,58.0,0,3,0,0,1,0,0,0,0,0,1
0,0,2016,February,7,10,0,1,1,0,0,1,1,0,4,0,0,0,0,35.1,0,0,0,1,0,0,1,0,0,1,0
0,0,2016,February,6,2,0,2,2,0,0,1,0,0,0,1,0,0,0,58.0,0,0,0,1,0,0,0,0,0,1,0
0,16,2017,February,6,8,0,4,2,0,0,1,0,0,0,0,1,0,0,80.0,0,1,0,0,1,0,0,0,0,1,0
0,60,2017,February,8,21,0,4,2,0,0,1,0,0,0,0,1,0,0,48.0,0,0,0,0,1,0,0,0,0,0,1
0,244,2015,September,36,2,2,5,2,0,0,1,0,0,0,0,1,0,0,57.0,0,0,0,0,1,0,0,0,0,0,1
0,364,2016,October,42,12,0,4,1,0,0,1,0,0,0,1,0,1,0,60.0,0,0,1,0,0,0,0,0,0,0,1
1,275,2015,October,41,4,2,0,2,0,0,1,0,26,0,0,1,0,0,50.0,0,0,0,0,1,1,0,0,0,1,0
0,40,2017,August,35,28,1,1,2,1,0,1,0,0,0,0,1,0,0,204.16,0,3,0,0,1,0,0,0,0,1,0
1,71,2016,October,44,24,2,5,2,1,1,1,0,0,0,1,1,0,0,106.2,0,2,0,1,0,0,0,0,0,1,0
0,19,2015,July,30,19,1,0,2,0,0,1,0,0,0,0,1,0,0,120.6,1,1,0,0,1,0,0,0,0,1,0
0,0,2017,January,1,6,0,1,2,0,0,1,0,0,0,0,0,0,0,44.0,0,0,0,1,0,0,0,0,0,1,0
1,383,2016,October,41,6,1,3,2,0,0,1,0,0,0,0,1,0,0,48.0,0,0,0,0,1,0,0,0,0,0,1
0,171,2016,April,15,4,1,1,1,0,0,1,0,0,0,1,1,0,0,54.5,0,0,0,0,1,1,0,0,0,0,1
1,32,2016,June,27,30,2,7,2,0,0,1,0,0,0,2,1,0,0,208.56,0,0,0,1,0,0,0,0,0,1,0
0,91,2015,July,31,29,2,5,2,0,0,1,0,0,0,0,1,0,0,107.0,0,0,0,0,1,0,0,1,0,0,0
0,128,2015,August,33,12,2,8,2,0,0,1,0,0,0,0,1,0,0,90.95,0,1,0,0,1,0,1,0,0,0,1
0,44,2017,August,32,10,2,5,2,0,0,1,0,0,0,0,1,0,0,262.0,0,0,0,0,1,0,0,0,0,0,1
1,339,2017,March,10,11,2,5,2,0,0,1,0,0,0,0,1,0,0,64.0,0,0,0,0,1,0,0,0,0,0,1
0,40,2017,January,3,16,1,2,1,0,0,0,0,0,0,1,0,0,0,55.0,0,0,0,1,0,0,1,0,0,0,1
1,191,2016,July,31,29,2,5,2,0,1,1,0,0,0,0,1,0,0,140.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2017,February,6,10,0,1,2,0,0,1,1,0,0,0,0,0,0,48.0,0,1,0,1,0,0,0,0,0,0,1
0,1,2016,March,11,8,0,3,2,0,0,1,0,0,5,1,1,0,0,39.33,0,0,0,1,0,0,0,0,0,1,0
0,167,2016,July,27,1,2,6,2,1,1,1,0,0,0,3,1,0,0,130.5,0,1,0,1,0,0,0,0,0,1,0
0,1,2016,November,48,26,0,1,2,0,0,1,0,0,0,0,1,0,0,84.0,1,2,0,0,1,0,0,0,0,1,0
0,8,2016,June,25,14,0,0,2,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,1,0,0,1,0
0,49,2016,August,33,12,0,2,2,2,0,1,0,0,0,0,1,0,0,279.0,0,0,0,0,1,0,0,0,0,1,0
1,211,2016,November,46,12,2,3,2,0,0,1,0,0,0,0,1,0,0,37.8,0,1,0,0,1,0,0,0,0,1,0
0,19,2017,February,7,15,2,5,2,0,0,1,0,0,0,0,1,0,0,82.15,1,2,0,0,1,0,0,0,0,1,0
1,259,2015,September,38,17,0,3,2,0,0,1,0,1,0,0,0,1,0,40.05,0,0,1,0,0,1,0,0,0,1,0
1,49,2016,May,19,7,1,1,2,0,0,1,0,0,0,0,1,0,0,65.0,0,0,0,0,1,0,0,0,0,1,0
1,333,2017,May,20,18,2,3,2,0,0,1,0,0,0,0,1,0,0,54.0,0,0,0,0,1,0,0,0,0,1,0
0,97,2015,August,35,26,0,2,2,0,0,1,0,0,0,0,1,0,0,120.6,0,0,0,0,1,0,0,0,0,1,0
0,341,2016,October,41,3,3,7,2,0,0,1,0,0,0,2,1,0,0,37.4,0,1,0,0,1,0,0,0,0,0,1
0,11,2016,May,21,16,1,1,1,0,0,1,0,0,0,2,0,1,0,42.0,0,0,0,1,0,0,0,0,0,1,0
0,48,2017,February,7,17,2,5,2,2,0,1,0,0,0,0,1,0,0,88.0,0,0,0,0,1,0,0,0,0,1,0
0,58,2016,April,16,15,0,2,2,0,0,1,0,0,0,1,0,1,0,0.0,0,1,0,1,0,0,1,0,0,1,0
0,35,2016,December,53,25,2,1,2,0,0,1,0,0,0,0,1,0,0,60.0,0,2,0,0,1,0,0,0,0,0,1
0,0,2016,September,37,5,1,0,3,0,0,1,0,0,0,1,0,0,0,214.0,1,0,0,1,0,0,0,0,0,1,0
0,6,2017,June,22,2,0,1,2,0,0,1,0,0,0,0,1,0,0,94.5,0,1,0,0,1,0,0,0,0,1,0
1,319,2017,June,23,5,1,3,2,0,0,1,0,0,0,0,1,0,0,74.25,0,0,0,0,1,0,0,0,0,1,0
0,0,2016,August,35,22,0,0,2,0,0,1,1,0,0,0,1,0,0,0.0,0,1,0,0,1,0,1,0,0,1,0
0,169,2017,June,25,20,2,6,2,0,0,1,1,0,1,0,0,0,0,128.05,0,1,0,1,0,0,0,0,0,1,0
0,79,2017,August,33,18,2,4,2,0,0,1,0,0,0,1,1,0,0,284.0,1,2,0,0,1,0,0,0,0,1,0
1,22,2017,February,8,23,0,2,2,0,0,0,0,0,0,0,1,0,0,46.0,0,0,0,0,1,0,1,0,0,0,1
0,39,2017,April,15,10,1,3,2,0,0,1,0,0,0,0,1,0,0,82.5,0,0,0,0,1,0,0,0,0,1,0
0,1,2017,April,14,8,2,5,2,0,0,1,1,0,0,0,0,0,0,145.71,0,2,0,0,1,0,0,0,0,1,0
1,222,2017,August,35,28,1,4,2,0,0,1,0,0,0,0,1,0,0,206.0,0,1,0,0,1,0,0,0,0,1,0
0,196,2017,July,29,19,0,3,2,0,0,1,0,0,0,0,1,0,0,152.5,0,2,0,0,1,0,0,0,0,1,0
1,238,2017,February,6,10,0,2,2,0,0,1,0,0,0,0,1,0,0,54.0,0,0,0,0,1,1,0,0,0,1,0
1,106,2016,March,13,24,1,3,2,0,0,1,0,0,0,0,1,0,0,84.0,0,0,0,1,0,1,0,0,0,1,0
0,107,2015,August,33,10,1,2,2,0,0,1,0,0,0,0,0,0,0,134.0,0,1,0,1,0,0,0,0,0,0,1
1,202,2017,August,34,21,3,6,2,2,0,1,0,0,0,0,0,0,0,187.4,0,0,0,0,1,0,0,0,0,1,0
0,1,2016,April,18,24,1,0,2,0,0,1,0,0,0,0,0,0,0,96.5,1,0,0,1,0,0,1,0,0,1,0
0,338,2017,March,11,16,4,10,2,0,0,1,0,0,0,0,1,0,0,30.9,0,1,0,0,1,0,1,0,0,1,0
0,17,2017,July,28,15,3,6,3,0,0,1,0,0,0,0,0,0,0,255.84,1,2,0,1,0,0,0,0,0,1,0
0,203,2017,May,21,25,0,3,1,0,0,1,0,0,0,1,0,1,0,42.0,0,0,0,0,1,0,0,0,0,0,1
0,172,2015,August,34,16,4,10,2,0,0,1,0,0,0,0,1,0,0,88.4,0,0,0,0,1,0,0,1,0,0,0
0,1,2015,December,51,15,0,2,1,0,0,1,0,0,0,0,0,0,0,38.0,0,0,1,0,0,0,1,0,0,1,0
0,14,2015,December,52,25,0,2,2,0,1,1,0,0,0,0,1,0,0,61.0,1,2,0,0,1,0,1,0,0,1,0
0,23,2017,August,31,5,2,1,2,0,0,1,0,0,0,0,1,0,0,242.84,0,0,0,0,1,0,0,0,0,1,0
0,0,2016,January,5,28,0,1,1,0,0,1,0,0,0,0,0,0,0,39.0,1,0,1,0,0,0,1,0,0,1,0
0,134,2016,July,29,14,2,5,2,0,0,1,0,0,0,0,1,0,0,144.9,0,0,0,0,1,0,0,1,0,0,0
0,84,2015,October,40,1,2,5,2,0,0,1,0,0,0,0,1,0,0,80.0,0,0,0,0,1,0,0,1,0,0,0
1,21,2016,August,36,28,2,3,2,0,0,1,0,0,0,0,1,0,0,213.8,0,1,0,0,1,0,0,0,0,1,0
0,33,2015,November,46,12,0,2,1,0,0,1,0,0,0,4,1,1,0,36.0,0,0,1,0,0,0,1,0,0,0,1
0,145,2016,August,32,1,2,5,2,0,0,1,0,0,0,0,1,0,0,214.86,0,1,0,0,1,0,0,0,0,1,0
0,0,2016,September,37,8,0,0,2,0,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,1,0,1,0,0,1,0
0,261,2015,December,51,17,2,7,2,0,0,1,0,0,0,0,1,0,0,38.7,0,2,0,0,1,0,1,0,0,1,0
0,136,2016,March,13,24,0,3,2,0,0,1,0,0,0,0,1,0,0,56.0,0,2,0,0,1,0,0,0,0,0,1
1,212,2016,April,16,11,2,5,2,0,0,1,0,0,0,0,1,0,0,76.05,0,0,0,1,0,1,0,0,0,1,0
0,0,2017,January,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,64.0,0,0,0,1,0,0,0,0,0,1,0
0,107,2015,August,33,14,4,8,2,0,0,1,0,0,0,1,1,0,0,196.0,0,2,0,0,1,0,0,0,0,1,0
0,159,2017,July,27,2,2,5,2,0,0,1,0,0,0,0,1,0,0,112.5,0,1,0,0,1,0,0,0,0,1,0
0,163,2017,August,32,10,2,8,2,0,0,1,0,0,0,3,1,0,0,121.85,0,0,0,0,1,0,1,1,0,0,0
0,163,2016,July,32,31,2,2,2,0,0,1,0,0,0,0,1,0,0,100.8,0,1,0,0,1,0,0,0,0,1,0
0,5,2016,June,26,21,0,2,3,1,0,1,0,0,0,0,0,0,0,190.0,1,3,0,1,0,0,0,0,0,1,0
0,58,2015,August,34,20,2,4,2,0,0,1,0,0,0,1,1,0,0,153.3,0,1,0,0,1,0,0,0,0,1,0
0,7,2016,November,49,30,0,2,2,0,0,1,0,0,0,0,1,0,0,56.0,0,1,0,0,1,0,0,0,0,1,0
0,20,2016,December,50,8,0,3,2,0,0,1,0,0,0,0,1,0,0,86.0,1,1,0,0,1,0,0,0,0,1,0
0,222,2015,September,38,14,1,1,2,0,0,1,0,0,0,0,1,0,0,80.0,0,0,0,0,1,0,1,0,0,0,1
1,206,2017,August,33,14,1,2,2,1,0,1,0,0,0,0,1,0,0,177.41,0,2,0,0,1,0,1,0,0,1,0
0,4,2017,January,4,28,2,5,2,0,0,1,0,0,0,1,1,0,0,87.0,1,1,0,0,1,0,0,0,0,1,0
1,134,2017,February,7,12,4,10,2,0,0,1,0,0,0,0,0,0,0,26.0,0,0,0,0,1,0,0,0,0,1,0
0,0,2016,March,14,30,0,1,1,0,0,1,0,0,0,0,0,0,0,43.0,0,0,0,1,0,0,0,0,0,1,0
0,1,2016,November,49,28,1,1,2,0,0,1,0,0,0,0,1,0,0,48.0,0,1,0,0,1,0,1,0,0,1,0
0,253,2017,April,17,23,2,5,1,0,0,1,0,0,0,2,1,0,0,51.37,0,0,0,0,1,0,0,0,0,0,1
1,124,2017,April,15,9,2,5,2,0,0,1,0,0,0,1,1,0,0,80.0,0,0,0,0,1,1,1,0,0,1,0
0,5,2015,November,45,3,0,3,1,0,0,1,0,0,0,1,1,0,0,0.0,1,0,0,0,1,0,0,0,0,1,0
0,39,2017,August,34,26,2,1,2,0,0,1,0,0,0,0,1,0,0,217.33,0,2,0,0,1,0,0,0,0,1,0
0,8,2016,November,48,26,0,1,2,0,0,1,0,0,0,0,1,0,0,63.0,0,1,0,0,1,0,0,0,0,0,1
0,57,2016,April,16,13,0,2,2,0,0,1,0,0,0,0,1,0,0,64.0,1,0,0,0,1,0,1,0,0,1,0
0,1,2016,November,46,10,0,1,1,0,0,1,0,1,5,0,0,1,0,30.0,0,0,1,0,0,0,1,0,0,1,0
0,100,2017,April,17,29,2,1,2,0,0,0,0,0,0,0,1,0,0,93.0,0,1,0,0,1,0,0,0,0,0,1
1,4,2015,August,32,7,2,2,2,2,0,1,0,0,0,1,1,0,0,277.5,0,2,0,0,1,0,0,0,0,1,0
0,5,2015,December,51,19,0,1,2,0,0,1,0,0,0,0,0,0,0,43.0,0,1,1,0,0,0,1,0,0,0,1
1,148,2015,October,43,24,0,1,2,0,0,1,0,0,0,0,0,0,0,47.0,0,0,0,1,0,1,0,0,0,1,0
1,11,2017,February,7,13,1,3,2,0,0,1,0,0,0,0,1,0,0,45.5,0,0,0,0,1,0,0,0,0,1,0
0,3,2015,December,51,17,0,1,2,0,0,1,0,0,0,0,1,0,0,54.0,1,1,0,0,1,0,0,0,0,1,0
1,350,2017,March,12,24,0,2,2,0,0,1,0,0,0,0,1,0,0,30.0,0,0,0,0,1,1,0,0,0,1,0
1,12,2016,July,29,12,0,2,2,0,0,1,0,0,0,0,1,0,0,184.0,0,0,0,0,1,0,0,0,0,1,0
1,8,2017,May,21,23,0,2,1,0,0,1,0,0,0,0,1,0,0,54.0,0,1,0,0,1,0,0,0,0,1,0
0,289,2017,May,19,11,2,8,2,0,0,1,0,0,0,1,1,0,0,72.95,0,0,0,0,1,0,1,1,0,0,0
0,2,2016,June,23,1,0,1,2,0,0,1,0,1,6,0,0,1,0,71.0,1,2,1,0,0,0,1,0,0,1,0
0,4,2015,December,51,19,0,1,2,0,0,1,0,0,0,0,1,0,0,98.0,0,2,0,0,1,0,0,0,0,1,0
1,61,2016,September,39,19,1,2,2,0,0,1,0,0,0,0,1,0,0,122.33,0,1,0,0,1,0,0,0,0,1,0
1,39,2017,February,8,24,2,2,2,0,0,1,0,0,0,0,1,0,0,48.0,0,1,0,0,1,0,0,0,0,1,0
0,251,2017,June,26,26,1,3,2,0,0,1,0,0,0,0,1,0,0,108.0,0,1,0,0,1,0,1,0,0,0,1
0,0,2016,July,29,10,1,0,3,1,0,1,0,0,0,1,0,0,0,194.0,0,0,0,1,0,0,0,0,0,1,0
1,145,2016,August,32,5,0,2,2,2,0,1,0,0,0,0,1,0,0,259.0,0,0,0,0,1,0,0,0,0,1,0
1,30,2017,February,7,17,0,2,1,0,0,1,0,0,0,0,1,0,0,36.0,0,0,0,1,0,0,0,0,0,1,0
1,21,2017,March,13,27,1,5,2,0,0,1,0,0,0,0,1,0,0,77.5,0,2,0,0,1,0,0,0,0,1,0
0,30,2017,January,2,13,0,2,2,0,0,1,0,0,0,0,1,0,0,58.0,0,1,0,0,1,0,0,0,0,1,0
1,32,2016,June,25,17,0,2,1,0,0,1,0,0,0,0,0,0,0,57.0,0,0,0,1,0,0,0,0,0,1,0
0,78,2015,August,32,2,4,5,2,0,0,1,0,0,0,0,1,0,0,116.85,0,0,0,0,1,0,0,0,0,1,0
1,184,2017,August,32,11,2,5,2,1,0,1,0,0,0,1,1,0,0,259.43,0,2,0,0,1,0,0,0,0,1,0
1,309,2017,March,11,18,4,10,2,0,0,1,0,0,0,0,1,0,0,84.6,0,0,0,0,1,0,0,0,0,1,0
0,19,2017,January,2,8,1,0,1,0,0,1,0,0,0,0,1,0,0,43.0,0,2,0,0,1,0,1,0,0,1,0
0,18,2016,July,30,22,0,1,2,2,0,1,0,0,0,0,1,0,0,205.5,1,1,0,1,0,0,0,0,0,1,0
0,0,2015,December,52,21,1,0,2,0,0,1,0,0,0,0,0,0,0,69.0,1,0,0,1,0,0,0,0,0,1,0
0,16,2017,February,7,17,1,2,2,0,0,1,0,0,0,0,0,1,0,40.0,0,0,1,0,0,0,0,0,0,0,1
0,0,2016,December,51,13,0,1,1,0,0,1,1,0,2,0,1,0,0,43.0,1,0,0,1,0,0,0,0,0,1,0
1,160,2017,June,25,18,4,5,2,0,0,1,0,0,0,1,1,0,0,165.0,0,0,0,1,0,0,0,0,0,1,0
1,135,2016,August,34,15,1,3,2,0,0,1,0,0,0,1,1,0,0,236.5,0,0,0,0,1,0,0,0,0,1,0
0,24,2015,December,52,26,2,1,2,0,0,1,0,0,0,0,1,0,0,54.33,0,1,0,0,1,0,0,0,0,1,0
0,244,2017,June,25,20,4,10,2,0,0,1,0,0,0,0,1,0,0,82.8,0,2,0,0,1,0,0,1,0,0,0
0,17,2015,December,53,27,2,2,2,0,0,1,0,0,0,0,1,0,0,55.0,0,2,0,0,1,0,1,0,0,1,0
0,11,2015,October,44,30,1,2,2,0,0,1,0,0,0,0,0,0,0,45.66,0,1,0,0,1,0,0,0,0,1,0
1,259,2015,September,38,17,0,3,1,0,0,1,0,1,0,0,0,1,0,33.3,0,0,1,0,0,1,0,0,0,1,0
1,42,2016,September,39,19,1,0,2,0,0,1,0,0,0,0,1,0,0,80.0,0,1,0,0,1,0,0,0,0,1,0
1,23,2017,April,16,22,2,5,2,0,0,1,0,0,0,0,0,0,0,116.0,0,0,1,0,0,0,0,0,0,0,1
1,244,2015,September,36,2,2,5,2,0,0,1,0,1,0,0,1,0,0,8.0,0,0,0,0,1,0,0,0,0,0,1
0,63,2016,March,11,8,2,5,2,0,0,1,0,0,0,0,1,0,0,34.73,0,0,0,0,1,0,0,0,0,1,0
0,3,2016,March,10,5,1,1,2,0,0,1,0,0,0,0,1,0,0,58.0,0,0,0,0,1,0,0,0,0,1,0
0,22,2017,July,29,20,2,3,2,1,0,1,0,0,0,0,1,0,0,219.0,0,3,0,0,1,0,0,0,0,0,1
1,33,2015,December,51,14,1,2,2,0,0,1,0,0,0,0,1,0,0,46.4,0,2,0,0,1,0,0,0,0,1,0
0,102,2016,March,11,9,2,5,2,0,0,1,0,0,0,0,1,0,0,41.93,0,0,0,0,1,0,0,0,0,1,0
0,40,2017,January,3,16,1,2,1,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,1,0,0,1,0,0,0,1
0,26,2016,August,35,22,2,5,2,0,0,1,0,0,0,0,1,0,0,238.14,0,3,0,0,1,0,0,0,0,1,0
0,61,2017,July,28,10,4,10,2,0,0,1,0,0,0,0,1,0,0,171.53,0,2,0,0,1,0,0,0,0,1,0
0,92,2016,January,2,7,10,25,1,0,0,1,0,0,0,0,1,0,0,36.93,0,0,0,0,1,0,0,1,0,0,0
0,82,2017,May,19,12,0,2,2,0,0,1,0,0,0,0,1,0,0,102.0,0,2,0,0,1,0,0,0,0,1,0
1,211,2017,July,29,19,0,3,2,0,0,1,0,0,0,6,1,0,0,152.5,0,1,0,0,1,0,0,0,0,1,0
0,168,2016,March,14,30,1,4,2,0,0,1,0,0,0,1,0,1,0,66.0,0,0,0,1,0,0,0,0,0,0,1
0,37,2016,December,50,9,1,2,2,0,0,1,0,0,0,0,1,0,0,37.8,0,0,0,0,1,0,0,0,0,1,0
0,108,2016,June,24,5,2,5,2,0,0,1,0,0,0,0,1,0,0,64.9,0,0,0,0,1,0,0,1,0,0,0
1,275,2015,October,41,4,2,0,2,0,0,1,0,26,0,0,1,0,0,50.0,0,0,0,0,1,1,0,0,0,1,0
0,5,2016,October,43,18,0,1,1,0,0,1,1,0,1,0,0,1,0,42.0,0,1,1,0,0,0,0,0,0,1,0
0,0,2016,July,29,12,0,1,1,0,0,1,0,0,0,0,0,0,0,161.0,1,0,0,1,0,0,1,0,0,1,0
0,236,2017,June,24,11,2,5,1,0,0,1,0,0,0,0,1,0,0,54.0,0,1,0,0,1,0,0,0,0,1,0
0,112,2017,May,19,8,3,6,3,0,0,1,0,0,0,1,1,0,0,143.89,0,1,0,1,0,0,0,0,0,1,0
0,4,2016,February,9,27,1,1,2,0,0,1,0,0,0,0,1,0,0,63.0,0,1,0,0,1,0,0,0,0,1,0
0,221,2015,October,41,10,1,1,2,0,0,1,0,0,0,0,1,0,0,74.0,0,1,0,0,1,0,1,0,0,0,1
1,157,2016,October,40,1,2,2,2,0,0,1,0,0,0,0,1,0,0,52.0,0,0,0,0,1,1,0,0,0,1,0
1,148,2017,July,28,10,1,3,2,2,0,1,0,0,0,0,1,0,0,160.0,0,0,0,0,1,0,0,0,0,1,0
0,110,2017,May,19,9,2,5,2,0,0,1,0,0,0,0,1,0,0,40.95,0,0,0,0,1,0,0,1,0,0,0
0,173,2017,August,35,27,4,9,2,1,0,1,1,0,1,0,1,0,0,200.73,0,1,0,0,1,0,0,0,1,0,0
1,41,2017,June,22,2,0,2,2,1,0,1,0,0,0,0,1,0,0,228.0,0,0,0,0,1,0,0,0,0,1,0
1,166,2015,July,29,15,0,2,2,0,0,1,0,24,0,0,0,0,0,121.5,0,0,0,0,1,1,0,0,0,1,0
0,0,2016,June,23,3,0,1,2,0,0,1,0,0,0,0,0,0,0,109.0,0,0,0,1,0,0,0,0,0,1,0
1,385,2016,September,39,21,0,4,2,0,0,1,0,0,0,0,0,0,0,66.0,0,0,0,1,0,1,0,0,0,1,0
0,4,2017,June,23,6,0,3,1,0,0,1,1,0,3,0,1,0,0,108.0,0,2,0,0,1,0,0,0,0,1,0
1,22,2016,April,18,30,2,2,2,0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,1,0,0,0,0,1,0
0,0,2016,March,12,15,0,1,1,0,0,1,1,0,1,0,0,0,0,46.0,1,0,0,1,0,0,0,0,0,1,0
0,4,2015,October,44,30,1,2,2,0,0,1,0,0,0,0,1,0,0,48.0,0,1,0,0,1,0,0,0,0,1,0
0,294,2016,June,26,21,0,5,2,0,0,1,0,0,0,0,1,0,0,64.8,0,1,0,0,1,0,1,0,0,1,0
1,39,2015,November,46,10,0,5,1,0,0,1,0,0,0,0,1,0,0,40.0,0,0,1,0,0,0,0,0,0,0,1
0,32,2016,September,38,12,1,1,2,0,0,1,0,0,0,0,1,0,0,131.0,0,0,0,0,1,0,0,0,0,1,0
1,26,2016,December,50,9,2,6,2,0,0,1,0,0,0,0,1,0,0,70.07,0,1,0,0,1,0,0,0,0,1,0
0,62,2015,November,47,18,2,4,2,0,0,0,0,0,0,0,1,0,0,69.0,0,0,0,0,1,0,0,0,0,0,1
0,98,2016,December,53,27,2,5,1,1,0,1,0,0,0,1,1,0,0,78.19,0,1,0,0,1,0,1,0,0,1,0
0,7,2017,May,18,6,2,3,2,0,0,1,0,0,0,0,1,0,0,98.0,0,1,0,0,1,0,0,0,0,1,0
0,331,2017,June,24,15,4,10,2,0,0,1,0,0,0,0,1,0,0,58.7,0,0,0,0,1,0,0,1,0,0,0
1,332,2016,August,33,11,2,5,2,0,0,1,0,0,0,0,1,0,0,190.0,0,2,0,0,1,0,0,0,0,1,0
0,2,2016,March,14,29,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0
0,68,2015,July,31,28,0,2,2,0,0,1,0,0,0,0,1,0,0,135.0,1,1,0,0,1,0,1,0,0,1,0
1,30,2017,May,20,17,0,3,2,0,0,1,0,0,0,0,1,0,0,90.0,0,0,0,0,1,0,0,0,0,1,0
0,78,2015,July,27,1,2,5,2,0,0,1,0,0,0,0,1,0,0,63.6,1,0,0,0,1,0,0,0,0,1,0
0,203,2017,April,17,25,0,2,2,0,0,1,0,0,0,1,1,0,0,90.0,0,0,0,0,1,0,0,0,0,0,1
0,72,2017,January,3,19,2,5,2,0,0,1,0,0,0,0,1,0,0,92.0,0,2,0,0,1,0,0,0,0,1,0
0,8,2015,October,44,30,0,1,2,0,0,1,0,0,0,0,1,0,0,48.0,0,2,0,0,1,0,0,0,0,0,1
1,56,2016,August,32,2,0,3,2,0,0,1,0,0,0,0,1,0,0,189.0,0,0,0,0,1,0,0,0,0,1,0
1,50,2016,November,47,15,0,4,2,0,0,1,0,0,0,0,1,0,0,41.18,0,0,0,1,0,0,0,0,0,1,0
1,18,2017,June,23,7,0,2,1,0,0,1,0,0,0,0,1,0,0,126.0,0,0,0,0,1,0,0,0,0,1,0
0,294,2017,June,25,20,2,5,2,0,0,1,0,0,0,0,1,0,0,70.4,0,0,0,0,1,0,0,1,0,0,0
0,73,2017,June,24,15,1,3,2,0,0,1,0,0,0,0,1,0,0,170.0,0,1,0,0,1,0,0,0,0,1,0
0,185,2016,October,41,6,2,3,3,0,0,1,0,0,0,1,1,0,0,51.68,0,0,0,0,1,0,1,0,0,1,0
0,145,2016,August,33,13,2,2,2,1,0,1,0,0,0,0,0,0,0,183.6,0,0,0,1,0,0,0,0,0,0,1
0,51,2016,August,33,9,1,5,2,0,0,1,0,0,0,0,1,0,0,221.0,1,1,0,0,1,0,0,0,0,1,0
0,8,2016,March,13,23,0,1,2,0,1,1,0,0,0,2,1,0,0,51.0,0,1,0,1,0,0,1,0,0,1,0
0,33,2016,April,17,23,2,1,2,0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,1,0,0,0,0,0,1,0
0,150,2015,September,36,4,3,7,2,0,0,1,0,0,0,0,1,0,0,183.0,1,0,0,1,0,0,0,0,0,1,0
0,0,2015,July,31,31,0,1,2,0,0,1,0,0,0,0,0,0,0,153.0,0,0,0,1,0,0,0,0,0,1,0
0,112,2016,March,11,10,2,3,2,0,0,1,0,0,0,0,1,0,0,47.0,0,1,0,0,1,0,0,0,0,1,0
0,5,2015,December,51,19,0,1,2,0,0,1,0,0,0,0,0,0,0,43.0,0,1,1,0,0,0,1,0,0,0,1
1,93,2016,April,18,25,2,5,3,1,0,1,0,0,0,0,1,0,0,125.0,0,1,0,0,1,0,0,0,0,1,0
